seendate,title,url,sourcecountry,language
20260207T044500Z,"Varicose Veins : Causes , Symptoms , and Treatment Options - GIS user technology news",https://gisuser.com/2026/02/varicose-veins-causes-symptoms-and-treatment-options/,United States,English
20260207T044500Z,The J Class expects a resurgence of activity during the 2026 season,https://www.livesaildie.com/the-j-class-expects-a-resurgence-of-activity-during-the-2026-season/,Australia,English
20260207T044500Z,More than 80 flood warnings issued in united kingdom with more downpours forecast,https://www.rhyljournal.co.uk/news/national/25834652.80-flood-warnings-issued-uk-downpours-forecast/,United Kingdom,English
20260207T044500Z,"Gempa Pacitan Menyebabkan 40 Warga Jogja Luka - Luka , Kerusakan Meluas di Bantul",https://jogja.jpnn.com/jogja-terkini/12890/gempa-pacitan-menyebabkan-40-warga-jogja-luka-luka-kerusakan-meluas-di-bantul,Indonesia,Indonesian
20260207T044500Z,Kid Rock Drops Spring Tour Dates Ahead of TPUSA Halftime Show,https://popcrush.com/ixp/204/p/kid-rock-2026-freedom-25-tour-dates/,United States,English
20260207T044500Z,Nhân dân Campuchia lật đổ chế độ diệt chủng Pôn Pốt,https://baovanhoa.vn/the-gioi/nhan-dan-campuchia-lat-do-che-do-diet-chung-pon-pot-203220.html,Vietnam,Vietnamese
20260207T044500Z,County top prosecutor calls Mayor Brandon Johnson ICE executive order  wholly inappropriate  ,https://chicago.suntimes.com/immigration/2026/02/06/eileen-oneill-burke-brandon-johnson-immigration-ice-law,United States,English
20260207T044500Z,В российской Твери прогремели взрывы : горит химзавод - СМИ,https://unn.ua/ru/news/v-rossiiskoi-tveri-progremeli-vzrivi-gorit-khimzavod-smi,,Russian
20260207T044500Z,"  I will spend the rest of my life believing that the US , as a political actor , is not trustworthy , former member of Greenland parliament told GT",https://www.globaltimes.cn/page/202602/1354946.shtml,China,English
20260207T044500Z,Family of Ian Fang victim drop civil lawsuit after she hopes to  not have anything to do with him anymore  ,https://www.asiaone.com:443/entertainment/family-ian-fang-victim-drop-civil-lawsuit-sexual-assault,Singapore,English
20260207T044500Z,Capdenac - Gare . Une semaine bien remplie pour les secouristes avec 16 interventions,https://www.ladepeche.fr/2026/02/07/une-semaine-bien-remplie-pour-les-secouristes-avec-16-interventions-13212381.php,France,French
20260207T044500Z,Украинские военные из рейнджерского полка ССО переброшены в Харьковскую область : что от них ждет Киев,https://pda.kp.ru/online/news/6807149/,,Russian
20260207T044500Z,MAFS : After The Dinner Party,https://tvtonight.com.au/tag/mafs-after-the-dinner-party,Australia,English
20260207T044500Z, 「 見取り図じゃん 」 パンサー尾形が体調不良で欠席→収録１０分前に人気芸人が代役出演 盛山晋太郎 「（ 局で ） ウロウロしてたんで 」/ 芸能 / デイリースポーツ online,https://www.daily.co.jp/gossip/2026/02/07/0019994141.shtml,Japan,Japanese
20260207T044500Z,"Unions call for Portland mayor , DA to respond to federal agent use of force on protesters",https://www.kgw.com/article/news/local/protests/unions-call-mayor-da-respond-federal-agents-use-of-force-protesters/283-f18b7a33-7c1d-499d-909c-8ff99c65298f,United States,English
20260207T044500Z,Román Burruchaga avanza a semifinales en el Challenger de Rosario,https://www.cadena3.com/noticia/deportes/roman-burruchaga-avanza-a-semifinales-en-el-challenger-de-rosario_516906,Argentina,Spanish
20260207T044500Z,Hund „ Alaska  erlitt Schreckliches - NRW - Tierheim handelt sofort,https://www.derwesten.de/region/tierheim-nrw-hund-bad-salzuflen-schaeferhund-alaska-id301978468.html,Germany,German
20260207T044500Z,Midair mechanical issue forces Alaska Air flight into emergency landing in Anchorage,https://www.alaskasnewssource.com/2026/02/07/midair-mechanical-issue-forces-alaska-air-flight-into-emergency-landing-anchorage/,,English
20260207T044500Z,Alabama tackles rival Auburn with Charles Bediako case pending,http://www.austinglobe.com/news/278853613/alabama-tackles-rival-auburn-with-charles-bediako-case-pending,United States,English
20260207T044500Z,"Surat Al - Alaq Merupakan Surat yang Ke , Jawaban Soal AlQuran Hadist Kelas 6 Ulangan Semester 2",https://pontianak.tribunnews.com/techno/1161210/surat-al-alaq-merupakan-surat-yang-ke-jawaban-soal-alquran-hadist-kelas-6-ulangan-semester-2,Indonesia,Indonesian
20260207T044500Z,Villefranche - de - Rouergue .  Chronique dun amour  dAntonioni projeté au cinéma Vox,https://www.ladepeche.fr/2026/02/07/chronique-dun-amour-dantonioni-projete-au-cinema-vox-13212378.php,France,French
20260207T044500Z,Hơn 200 tác phẩm hội tụ tại triển lãm  Thành phố mùa Xuân  ,https://baovanhoa.vn/nghe-thuat/hon-200-tac-pham-hoi-tu-tai-trien-lam-thanh-pho-mua-xuan-203200.html,Vietnam,Vietnamese
20260207T044500Z,"Mattarella in tram , poesia , musica e grandi star : parte Milano - Cortina",https://www.dialessandria.it/top-news/mattarella-in-tram-poesia-musica-e-grandi-star-parte-milano-cortina/259929.html,Italy,Italian
20260207T044500Z,सात निश्चय - 3 के तहत डेयरी क्षेत्र को बढ़ावा : हर गांव में दुग्ध उत्पादन समिति,https://www.tarunmitra.in/state/bihar/promotion-of-dairy-sector-under-seven-decisions-3-milk-production-committee/article-125808,India,Hindi
20260207T044500Z,Noter » Aa Kirke arbejder videre med nyt lydanlæg » Bornholm . nu,https://bornholm.nu/noter/aa-kirke-arbejder-videre-med-nyt-lydanlaeg/135304,Niue,Danish
20260207T044500Z,Supreme Court nominee Will denies backing suspension of Constitution during COVID,https://www.unionleader.com/news/courts/supreme-court-nominee-will-denies-backing-suspension-of-constitution-during-covid/article_b9168338-1a5c-4d47-9f82-7c7f2593ce11.html,United States,English
20260207T044500Z,Силы ПВО за ночь сбили 82 украинских беспилотника над регионами России,https://pda.kp.ru/online/news/6807167/,,Russian
20260207T044500Z,Riviera Romagnola | Bando Eureca Turismo per riqualificare strutture e attrarre nuovi flussi turistici tutto lanno,https://www.zazoom.it/2026-02-07/riviera-romagnola-bando-eureca-turismo-per-riqualificare-strutture-e-attrarre-nuovi-flussi-turistici-tutto-lanno/18602972/,Italy,Italian
20260207T044500Z,Border Patrol boss Gregory Bovino tossed from Vegas bar : report,https://www.mercurynews.com/2026/02/06/gregory-bovino-kicked-out-las-vegas-bar/,United States,English
20260207T044500Z,Teenage boy charged by police after allegedly assaulting teacher,https://www.borehamwoodtimes.co.uk/news/national/25834654.teenage-boy-charged-police-allegedly-assaulting-teacher/,United Kingdom,English
20260207T044500Z,Beliebtheitsrangliste - Spieler,https://www.transfermarkt.at/beliebtheit/spieler?ergebnis=915418_943160&kontinent=0&land=0&wettbewerb=A1&verein=0&position=0&marktwert=500000&lieblingsverein=0,Austria,German
20260207T044500Z,Juticalpa FC y Génesis PN  empatan 1 - 1 en inicio de jornada 4 del Torneo Clausura,https://proceso.hn/juticalpa-fc-y-genesis-pn-empatan-1-1-en-inicio-de-jornada-4-del-torneo-clausura/,Honduras,Spanish
20260207T044500Z,Police Confirm Death Of Jahzavier Wilson,https://bernews.com/2026/02/police-confirm-death-of-jahzavier-wilson/,Bermuda,English
20260207T044500Z,川普 ： 南希 · 格思里失蹤案有重要進展 | 南希 ‧ 格思里 | Nancy Guthrie | FBI,https://www.epochtimes.com/b5/26/2/7/n14693060.htm,China,Chinese
20260207T044500Z,Gremio de la seguridad privada advierte sobre vigilancia con conserjes y no con personal capacitado :  Esto es muy peligroso  ,https://www.elheraldo.co/magdalena/2026/02/07/gremio-de-la-seguridad-privada-advierte-sobre-vigilancia-con-conserjes-y-no-con-personal-capacitado-esto-es-muy-peligroso/,Colombia,Spanish
20260207T044500Z,Clearway Energy ( NYSE : CWEN ) Hits New 12 - Month High – Still a Buy ? ,https://www.themarketsdaily.com/2026/02/07/clearway-energy-nysecwen-hits-new-12-month-high-still-a-buy.html,United States,English
20260207T044500Z,Loyal Trump ally sickened by Obama attack,https://www.rawstory.com/obama-2675106748/,United States,English
20260207T044500Z,Клинический психолог рассказала о проблемах в семьях блогеров,https://iz.ru/2038164/2026-02-07/klinicheskii-psikholog-rasskazala-o-problemakh-v-semiakh-blogerov,Russia,Russian
20260207T044500Z,,https://primicia.com.ve/nacion/an-instala-comision-especial-del-proyecto-de-ley-de-amnistia/,Venezuela,Spanish
20260207T044500Z,Fischer and Péquin crowned champions of the Lanzarote International Regatta,https://www.livesaildie.com/fischer-and-pequin-crowned-champions-of-the-lanzarote-international-regatta/,Australia,English
20260207T044500Z,"Judge orders Trump administration to bring back 3 families deported to Honduras , other countries",https://www.wlwt.com/article/judge-orders-trump-return-families-deported-honduras-other-countries/70274046,United States,English
20260207T044500Z,"Oregon , Washington and tribes head back to court after Trump pulls out of deal to recover salmon",https://www.seattletimes.com/seattle-news/wa-or-and-tribes-head-back-to-court-over-salmon-deal-that-trump-killed/,United States,English
20260207T044500Z,"Jermod McCoy 2026 NFL draft prospect profile , grades , rank , measurements",https://www.si.com/fannation/college/cfb-hq/news/jermod-mccoy-2026-nfl-draft-prospect-profile-grades-rank-measurements,United States,English
20260207T044500Z,Τραμπ : « Πολύ καλές συνομιλίες » με το Ιράν – Θέλει « απεγνωσμένα » συμφωνία,https://www.inewsgr.com/441/trab-poly-kales-synomilies-me-to-iran--thelei-apegnosmena-symfonia.htm,Greece,Greek
20260207T044500Z,Pensión alimenticia México 2026 : cómo exigirla,https://laverdadnoticias.com/dinero-inteligente/finanzas-personales/pension-alimenticia-mexico,Mexico,Spanish
20260207T044500Z,Kata Kepala BGN Kalbar Soal Pekedel Tahu Sebabkan 370 Siswa - Guru di Marau Ketapang Keracunan Massal,https://pontianak.tribunnews.com/kalbar/1161214/kata-kepala-bgn-kalbar-soal-pekedel-tahu-sebabkan-370-siswa-guru-di-marau-ketapang-keracunan-massal,Indonesia,Indonesian
20260207T044500Z,Scuole Materne | aumenti rette ridimensionati,https://www.zazoom.it/2026-02-07/scuole-materne-aumenti-rette-ridimensionati/18603008/,Italy,Italian
20260207T044500Z,"MOET proposes tighter admissions , ends separate transcript - based selection",https://vietnamnet.vn/en/moet-proposes-tighter-admissions-ends-separate-transcript-based-selection-2487480.html,Vietnam,English
20260207T044500Z,"6 - year - old girl dead , mother injured in accident near Buddha Tooth Relic Temple",https://www.asiaone.com:443/singapore/6-year-old-girl-dead-mother-injured-accident-buddha-tooth-relic-temple-chinatown,Singapore,English
20260207T044500Z,  Stand Up Classic  Con Paolo Rossi ironia e improvvisazione,https://www.zazoom.it/2026-02-07/stand-up-classic-con-paolo-rossi-ironia-e-improvvisazione/18602979/,Italy,Italian
20260207T044500Z,Programmazione Canale 5 cosa vedere oggi in diretta tv e streaming,https://www.zazoom.it/2026-02-07/programmazione-canale-5-cosa-vedere-oggi-in-diretta-tv-e-streaming-75/18602970/,Italy,Italian
20260207T044500Z,SPDR MSCI EAFE StrategicFactors ETF ( NYSEARCA : QEFA ) Reaches New 52 - Week High – Here Why,https://www.tickerreport.com/banking-finance/13339047/spdr-msci-eafe-strategicfactors-etf-nysearcaqefa-reaches-new-52-week-high-heres-why.html,United States,English
20260207T044500Z, 『 ラブパワーキングダム2 』 モテ男  に質問 ！ Vol . 12原田夕季叶 「 幼稚園に名前言えただけで受かっちゃった 」 ,https://www.excite.co.jp/news/article/Oricon_2435041/,Japan,Japanese
20260207T044500Z,预制菜国家标准等征求意见稿六问六答 _ 光明网,https://politics.gmw.cn/2026-02/07/content_38583027.htm,China,Chinese
20260207T044500Z,"Sumorna subota uz kišu i sneg , samo na jugu , od sredine dana suvo i toplije : Najviša dnevna do 14 stepeni",https://naslovi.net/2026-02-07/telegraf/sumorna-subota-uz-kisu-i-sneg-samo-na-jugu-od-sredine-dana-suvo-i-toplije-najvisa-dnevna-do-14-stepeni/41317151,Serbia,Serbian
20260207T044500Z,Teen accused of shooting brother with BB gun,https://www.northcentralpa.com/news/teen-accused-of-shooting-brother-with-bb-gun/article_6c5f369b-bb8d-491c-8018-1a9084752ce3.html,United States,English
20260207T044500Z,K Zemi se blíží extrémně jasná kometa . Lidé ji možná uvidí i za denního světla,https://www.denik.cz/vesmir/kometa-c2026-a1-maps-priblizeni-slunce-pozorovani.html,Czech Republic,Czech
20260207T044500Z,Staffer blamed for Trump racist Obamas as apes post,https://www.singletonargus.com.au/story/9169944/staffer-blamed-for-trumps-racist-obamas-as-apes-post/,Australia,English
20260207T044500Z,Wagnerin intikamı şüphesi var ... Rus generale Moskovada saldırı,https://www.hurriyet.com.tr/dunya/wagnerin-intikami-suphesi-var-rus-generale-moskovada-saldiri-43102216,Turkey,Turkish
20260207T044500Z,当心  网络暗语  误导未成年人 - 新华网,http://www.gd.xinhuanet.com/20260207/01a54cd90a6e405785acec708df2314d/c.html,China,Chinese
20260207T044500Z,"Trump posts , then deletes , racist clip of Obamas as monkeys",https://www.fairfieldsuntimes.com/news/national/trump-posts-then-deletes-racist-clip-of-obamas-as-monkeys/article_e7391b12-b27c-5daa-a238-45b086ce0550.html,United States,English
20260207T044500Z,New Business : Fish Mike Aquatics gets a bigger space ; La Casita moves across the border,https://www.unionleader.com/news/business/new_business/new-business-fish-mike-aquatics-gets-a-bigger-space-la-casita-moves-across-the-border/article_fd2ffd00-fd48-46a2-aeaa-f7769c057635.html,United States,English
20260207T044500Z,Just how bad are these job numbers ? : The Indicator from Planet Money,https://www.npr.org/transcripts/nx-s1-5702772,United States,English
20260207T044500Z,Electric motorcycle riders in Kenya demand more flexible battery networks,https://finance.yahoo.com/news/electric-motorcycle-riders-kenya-demand-040111378.html,United States,English
20260207T044500Z,Degrees & stitches : An Alaska woman crochet climate diary,https://www.alaskasnewssource.com/2026/02/07/degrees-stitches-an-alaska-womans-crochet-climate-diary/,,English
20260207T044500Z,Calmont . Bruits de couloir à fond pour le Téléthon,https://www.ladepeche.fr/2026/02/07/bruits-de-couloir-a-fond-pour-le-telethon-13212397.php,France,French
20260207T044500Z,"AGFC Internship Season , New Conservation Plate , and Legacy Lunkers Keep Momentum Rolling | 5OUTDOORS",https://www.5newsonline.com/article/life/outdoors-nature/agfc-internship-new-conservation-plate-legacy-lunkers-keep-momentum-rolling/527-b91e9250-fe1d-4ccb-a1d3-53f7e7a30fdf,United States,English
20260207T044500Z,Barcelona đạt thỏa thuận về vụ chuyển nhượng Rashford,https://plo.vn/barcelona-dat-thoa-thuan-ve-vu-chuyen-nhuong-rashford-post894990.html,Vietnam,Vietnamese
20260207T044500Z,白银价格一周巨震33 %！ 芝商所本轮七调保证金 是否见顶信号 ？ _ 东方财富网,https://finance.eastmoney.com/a/202602073644675660.html,China,Chinese
20260207T044500Z,Değerli metallerde oynaklık sürüyor,https://bigpara.hurriyet.com.tr/haberler/ekonomi-haberleri/degerli-metallerde-oynaklik-suruyor_ID1624490/,Turkey,Turkish
20260207T044500Z,Rusia está lista para cualquier escenario tras fin del Nuevo START,https://www.hispantv.com/noticias/rusia/640075/preparada-cualquier-escenario-fin-nuevo-start,Syria,Spanish
20260207T044500Z,"US trade partners look beyond , explore trade deals with each other",http://www.pakistantelegraph.com/news/278849873/us-trade-partners-look-beyond-explore-trade-deals-with-each-other,Pakistan,English
20260207T044500Z,Voter Misconduct Costs Drake Maye the MVP Title,https://www.el-balad.com/6845262,Egypt,English
20260207T044500Z,"Sebelum Ketua PN Depok Tertangkap , Ada Sepucuk Surat Penting",https://www.jpnn.com/news/sebelum-ketua-pn-depok-tertangkap-ada-sepucuk-surat-penting,Indonesia,Indonesian
20260207T044500Z,边锡明做空白银赚了36亿 ？ 真相探究 _ 东方财富网,https://finance.eastmoney.com/a/202602073644678229.html,China,Chinese
20260207T044500Z,La IA abre la puerta a una ola de ciberataques en el entretenimiento en 2026,https://newsinamerica.com/pdcc/gente/tecnologia/2026/la-ia-abre-la-puerta-a-una-ola-de-ciberataques-en-el-entretenimiento-en-2026/,Guatemala,Spanish
20260207T044500Z,Fronton . Distinction pour un membre du club darts martiaux,https://www.ladepeche.fr/2026/02/07/distinction-pour-un-membre-du-club-darts-martiaux-13212584.php,France,French
20260207T044500Z,США та Індія погодили торговельну угоду - що до неї входить,https://www.rbc.ua/rus/news/investitsiyi-skasuvannya-mit-i-biznes-ssha-1770437126.html,Ukraine,Ukrainian
20260207T044500Z,Chợ kháng chiến Phú Thuận : Địa chỉ đỏ của lòng yêu nước và sự kiên trung,https://danviet.vn/cho-khang-chien-phu-thuan-dia-chi-do-cua-long-yeu-nuoc-va-su-kien-trung-d1401419.html,Vietnam,Vietnamese
20260207T044500Z,Над Ростовской областью сбили украинские беспилотники,https://iz.ru/2038734/2026-02-07/nad-rostovskoi-oblastiu-sbili-ukrainskie-bespilotniki,Russia,Russian
20260207T044500Z,Stashing : por qué ocultar una relación daña tu autoestima,https://laverdadnoticias.com/vida-exclusiva/bienestar-premium/stashing-ocultar-una-relacion,Mexico,Spanish
20260207T044500Z,His son died after ICE detained his wife . Why this father of four chose to self - deport,https://ktvz.com/news/national-world/cnn-world/2026/02/06/his-son-died-after-ice-detained-his-wife-why-this-father-of-four-chose-to-self-deport/,United States,English
20260207T044500Z,Luka Doncic ( hamstring ) out vs . Warriors but reportedly isnt badly hurt,https://www.640wxsm.com/2026/02/06/luka-doncic-hamstring-out-vs-warriors-but-reportedly-isnt-badly-hurt/,United States,English
20260207T044500Z,LIFE經典 ／ 把逛書店變成星際穿越 淮安鍾書閣顛覆實體體驗 | ET Fashion,https://fashion.ettoday.net/news/3114370,Taiwan,Chinese
20260207T044500Z,"Deportada dos EUA , condenada pelo 8 / 1 é presa em Minas Gerais",https://dol.com.br/noticias/brasil/934124/deportada-dos-eua-condenada-pelo-81-e-presa-em-minas-gerais,,Portuguese
20260207T044500Z,فطر سام يضرب فى كاليفورنيا .. وفيات وعمليات زرع كبد,https://www.dostor.org/5410699,Egypt,Arabic
20260207T044500Z,Η Ναόμι Γουότς αλά Τζάκι Κένεντι : Το Balenciaga φόρεμα και τα Cartier σκουλαρίκια αξίας άνω των 130 . 000 δολαρίων,https://radiogamma.gr/2026/02/naomi-goyots-ala-tzaki-kenenti-to-balenciaga-forema/,Greece,Greek
20260207T044500Z,Dove Cameron Opens Up About Best Friend Murder :  I Still Have Issues  ,https://kissfm1071.iheart.com/content/2026-02-06-dove-cameron-opens-up-about-best-friends-murder-i-still-have-issues/,United States,English
20260207T044500Z,"Nissan Kicks , el SUV subcompacto que lidera su segmento en México – Periódico Zócalo | Noticias de Saltillo , Torreón , Piedras Negras , Monclova , Acuña",https://www.zocalo.com.mx/nissan-kicks-el-suv-subcompacto-que-lidera-su-segmento-en-mexico/,Mexico,Spanish
20260207T044500Z,Một nhân viên tuần đường sắt tử vong khi đang làm nhiệm vụ,https://plo.vn/mot-nhan-vien-tuan-duong-sat-tu-vong-khi-dang-lam-nhiem-vu-post895005.html,Vietnam,Vietnamese
20260207T044500Z,Caffeine buzz,https://nepalitimes.com/here-now/caffeine-buzz,Nepal,English
20260207T044500Z,美國阿根廷簽貿易協議 互免數百關稅強化合作 | 互免關稅 | 美國 阿根廷互惠貿易與投資協定 | 美國商品關稅,https://www.ntdtv.com/b5/2026/02/07/a104064046.html,China,Chinese
20260207T044500Z,Six killed as speeding container runs over passengers on Yamuna Expressway in Mathura | Central India Premier English Daily,https://www.centralchronicle.com/six-killed-as-speeding-container-runs-over-passengers-on-yamuna-expressway-in-mathura/,India,English
20260207T044500Z,"TP . HCM triển khai kết luận của Tổng Bí thư Tô Lâm : Cụ thể hóa từng đầu việc , tạo đà bứt phá giai đoạn mới",https://danviet.vn/tphcm-trien-khai-ket-luan-cua-tong-bi-thu-to-lam-cu-the-hoa-tung-dau-viec-tao-da-but-pha-giai-doan-moi-d1401459.html,Vietnam,Vietnamese
20260207T044500Z,More than 80 flood warnings issued in united kingdom with more downpours forecast,https://www.hillingdontimes.co.uk/news/national/25834652.80-flood-warnings-issued-uk-downpours-forecast/,United Kingdom,English
20260207T044500Z,Pet Shop Boys a Mantova | La voce del Trentino,https://lavocedeltrentino.it/arte-cultura/pet-shop-boys-a-mantova/,Italy,Italian
20260207T044500Z,سيرسكي : خسارة سيفيرسك جاءت نتيجة معلومات مضللة من القادة,https://www.dostor.org/5410688,Egypt,Arabic
20260207T044500Z,"After 50 years chronicling Portland Black community , The Skanner newspaper shuts down",https://www.kgw.com/article/money/business/50-years-chronicling-portlands-black-community-skanner-newspaper-shuts-down/283-8df12cc5-5492-4264-b8de-fa90d15378c2,United States,English
20260207T044500Z,  It better to be alone than alone at parties  ,https://timesofindia.indiatimes.com/blogs/toi-edit-page/its-better-to-be-alone-than-alone-at-parties/,India,English
20260207T044500Z,ദലിത് സ്കൂൾ വിദ്യാർഥിനിയെ ഓട്ടോയിൽ പീഡിപ്പിച്ച രണ്ടുപേർക്ക് തടവ് | Two men jailed for raping Dalit schoolgirl in auto,https://www.madhyamam.com/crime/two-men-jailed-for-raping-dalit-schoolgirl-in-auto-1492731,India,Malayalam
20260207T044500Z,Teenage boy charged by police after allegedly assaulting teacher,https://www.bucksfreepress.co.uk/news/national/25834654.teenage-boy-charged-police-allegedly-assaulting-teacher/,United Kingdom,English
20260207T044500Z,"Joaquín Martínez :  El PP no tiene credibilidad , abandonó la red ferroviaria de la Región y dejó trenes tercermundistas con goteras y averías constantes  ",https://www.murcia.com/region/noticias/2026/02/06-joaquin-martinez-el-pp-no-tiene-credibilidad-abandono-la-red-ferroviaria-de-la-region-y-dejo-trenes-tercermundistas-c.asp,Spain,Spanish
20260207T044500Z,"Galentine Party : Romance Books , Trivia & Hot Chocolate",https://www.slugmag.com/event/party-or-social-gathering-galentines-party-romance-books-trivia-hot-chocolate/,United States,English
20260207T044500Z,Frozen Assets Festival,https://isthmus.com/events/frozen-assets-festival/?occ_dtstart=2026-02-07T10:00,United States,English
20260207T044500Z,Enteignung gescheitert : Bauer kämpft weiter gegen die Stadt Flensburg,https://www.landeszeitung.de/panorama/enteignung-gescheitert-bauer-kaempft-weiter-gegen-die-stadt-flensburg-RI6756OX3VGODOGYLYBC27BAVY.html,Germany,German
20260207T044500Z,Pelicans Miss Crucial Trade Deadline Opportunity,https://www.el-balad.com/6845257,Egypt,English
20260207T044500Z,Yankees re - sign Paul Goldschimdt to one - year deal : reports,https://www.oneidadispatch.com/2026/02/06/yankees-paul-goldschmidt-mlb-free-agency-first-baseman/,United States,English
20260207T044500Z,"മെട്രോ റെയില്‍ വികസനം ; ലിഫ്റ്റ് , എസ്കലേറ്റര്‍ വര്‍ധിപ്പിക്കും | Metro rail development ; Lifts and escalators to be increased",https://www.madhyamam.com/metro/metro-rail-development-1492727,India,Malayalam
20260207T044500Z,Nữ diễn viên thưởng Tết bằng ô tô cho nhân viên,https://baomoi.com/nu-dien-vien-thuong-tet-bang-o-to-cho-nhan-vien-c54437634.epi,Vietnam,Vietnamese
20260207T044500Z,Khoáng sản chiến lược nổi lên như trụ cột mới trong cạnh tranh địa kinh tế toàn cầu,https://baovanhoa.vn/the-gioi/khoang-san-chien-luoc-noi-len-nhu-tru-cot-moi-trong-canh-tranh-dia-kinh-te-toan-cau-203222.html,Vietnam,Vietnamese
20260207T044500Z,Enthüllung in Köln : Alle schauen auf die Wagen – ein Politiker wird ignoriert,https://www.derwesten.de/region/koeln-rosenmontag-umzug-wagen-motto-putin-zoch-id301978528.html,Germany,German
20260207T044500Z,Shopee abre 326 vagas de emprego no Brasil,https://dol.com.br/noticias/cursos--empregos/934115/shopee-abre-326-vagas-de-emprego-no-brasil,,Portuguese
20260207T044500Z,Invesco RAFI Developed Markets ex - U . S . ETF ( NYSEARCA : PXF ) Reaches New 12 - Month High – Here What Happened,https://www.dailypolitical.com/2026/02/06/invesco-rafi-developed-markets-ex-u-s-etf-nysearcapxf-reaches-new-12-month-high-heres-what-happened.html,United States,English
20260207T044500Z,为焦作在奋力谱写中原大地推进中国式现代化新篇章中奋勇争先更加出彩贡献更多智慧力量<br / >市政协十五届四次会议隆重开幕<br / >李亦博讲话 刘冰等到会祝贺 宫松奇作政协常委会工作报告 - 焦作网WWW . JZRB . COM,http://www.jzrb.com/news/bendi/202602/943201.shtml,,Chinese
20260207T044500Z,Rockville man accused of plotting attack against member of Trump administration,https://wcbm.com/local-story/rockville-man-accused-of-plotting-attack-against-member-of-trump-administration/,United States,English
20260207T044500Z,Three people brought to hospital after Highway 19A crash : BC EHS,https://cheknews.ca/deep-bay-fire-asks-public-to-avoid-section-of-highway-19a-for-crash-response-1304210/,Canada,English
20260207T044500Z,"Assegno unico provinciale , cambiano le regole : recepite le novità su natalità e Carta argento Trentina",https://lavocedeltrentino.it/dalle-valli/assegno-unico-provinciale-cambiano-le-regole-recepite-le-novita-su-natalita-e-carta-argento-trentina/,Italy,Italian
20260207T044500Z,"El adiós de César González - Bueno en el Sabadell , cuando lo personal es financiero",https://www.elconfidencial.com/empresas/2026-02-07/adios-cesar-gonzalez-bueno-sabadell-personal_4298443/,Spain,Spanish
20260207T044500Z,Trump arrives in Palm Beach County ; Super Bowl watch party planned at Mar - a - Lago,https://kfdm.com/news/nation-world/president-donald-trump-super-bowl-mar-a-lago-watch-party-obama-meme-florida-news,United States,English
20260207T044500Z,Omaggio a Mario Mirabassi con un convegno e il Grifone donore,https://www.zazoom.it/2026-02-07/omaggio-a-mario-mirabassi-con-un-convegno-e-il-grifone-donore/18602976/,Italy,Italian
20260207T044500Z,"  México no se vende ni se rinde y refrenda : Sheinbaum desde Morelia – Periódico Zócalo | Noticias de Saltillo , Torreón , Piedras Negras , Monclova , Acuña",https://www.zocalo.com.mx/mexico-no-se-vende-ni-se-rinde-y-refrenda-sheinbaum-desde-morelia/,Mexico,Spanish
20260207T044500Z,U . S . births slightly decreased in 2025,https://www.wpbf.com/article/us-births-dropped-last-year/70270517,United States,English
20260207T044500Z,65 hòn đá có họa tiết bí ẩn tại xã rộng nhất Việt Nam,https://dantri.com.vn/thoi-su/65-hon-da-co-hoa-tiet-bi-an-tai-xa-rong-nhat-viet-nam-20260206095217171.htm,Vietnam,Vietnamese
